ocel_id,ocel_time,PurchasingGroupEBANEKGRP,ReleaseIndicatorEBANFRGZU,new_value,ocel_changed_field
purchase_requisition:818:pr_trigger_818,2024-07-02T03:49:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:668:pr_trigger_668,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:668:pr_trigger_668,2024-02-02T14:08:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:668:pr_trigger_668,2024-02-03T01:52:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:564:pr_trigger_564,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:564:pr_trigger_564,2023-10-27T10:41:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:564:pr_trigger_564,2023-10-27T23:47:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:126:pr_trigger_126,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:126:pr_trigger_126,2022-08-01T15:52:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:126:pr_trigger_126,2022-08-02T21:09:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:434:pr_trigger_434,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:434:pr_trigger_434,2023-06-28T01:11:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:434:pr_trigger_434,2023-06-29T02:24:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:646:pr_trigger_646,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:646:pr_trigger_646,2024-01-07T09:46:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:646:pr_trigger_646,2024-01-14T01:42:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:726:pr_trigger_726,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:726:pr_trigger_726,2024-03-28T06:24:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:726:pr_trigger_726,2024-04-03T01:54:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:364:pr_trigger_364,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:364:pr_trigger_364,2023-04-07T02:08:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:364:pr_trigger_364,2023-04-09T07:53:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:133:pr_trigger_133,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:133:pr_trigger_133,2022-08-06T12:54:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:133:pr_trigger_133,2022-08-10T20:55:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:401:pr_trigger_401,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:401:pr_trigger_401,2023-05-23T09:21:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:401:pr_trigger_401,2023-05-25T20:34:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:180:pr_trigger_180,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:180:pr_trigger_180,2022-09-06T09:00:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:448:pr_trigger_448,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:448:pr_trigger_448,2023-07-07T21:49:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:448:pr_trigger_448,2023-07-13T15:09:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:802:pr_trigger_802,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:802:pr_trigger_802,2024-05-31T00:28:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:802:pr_trigger_802,2024-06-08T18:22:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:685:pr_trigger_685,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:685:pr_trigger_685,2024-02-15T11:10:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:685:pr_trigger_685,2024-02-15T15:23:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:720:pr_trigger_720,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:720:pr_trigger_720,2024-03-18T09:10:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:720:pr_trigger_720,2024-03-19T20:10:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:742:pr_trigger_742,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:742:pr_trigger_742,2024-04-17T15:17:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:742:pr_trigger_742,2024-04-19T17:35:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:390:pr_trigger_390,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:390:pr_trigger_390,2023-05-08T09:05:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:390:pr_trigger_390,2023-05-10T22:07:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:533:pr_trigger_533,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:533:pr_trigger_533,2023-09-16T06:42:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:533:pr_trigger_533,2023-09-24T06:35:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:416:pr_trigger_416,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:416:pr_trigger_416,2023-05-29T14:31:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:607:pr_trigger_607,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:607:pr_trigger_607,2023-11-28T09:27:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:590:pr_trigger_590,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:590:pr_trigger_590,2023-11-20T13:11:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:590:pr_trigger_590,2023-11-22T14:31:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:395:pr_trigger_395,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:395:pr_trigger_395,2023-05-12T03:40:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:841:pr_trigger_841,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:841:pr_trigger_841,2024-07-08T16:12:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:841:pr_trigger_841,2024-07-10T14:48:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:473:pr_trigger_473,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:473:pr_trigger_473,2023-07-26T17:14:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:473:pr_trigger_473,2023-07-29T16:37:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:299:pr_trigger_299,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:299:pr_trigger_299,2023-02-02T18:37:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:299:pr_trigger_299,2023-02-13T06:33:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:617:pr_trigger_617,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:617:pr_trigger_617,2023-12-12T20:17:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:617:pr_trigger_617,2023-12-14T02:48:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:43:pr_trigger_43,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:43:pr_trigger_43,2022-05-09T11:13:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:43:pr_trigger_43,2022-05-12T06:55:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:232:pr_trigger_232,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:232:pr_trigger_232,2022-11-04T10:23:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:232:pr_trigger_232,2022-11-11T08:44:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:837:pr_trigger_837,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:837:pr_trigger_837,2024-07-09T01:40:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:791:pr_trigger_791,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:791:pr_trigger_791,2024-05-22T22:03:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:791:pr_trigger_791,2024-05-25T21:51:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:421:pr_trigger_421,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:421:pr_trigger_421,2023-06-07T04:47:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:421:pr_trigger_421,2023-06-09T22:39:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:816:pr_trigger_816,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:816:pr_trigger_816,2024-06-10T16:19:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:816:pr_trigger_816,2024-06-13T09:48:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:888:pr_trigger_888,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:888:pr_trigger_888,2024-09-03T11:43:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:888:pr_trigger_888,2024-09-04T01:09:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:847:pr_trigger_847,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:847:pr_trigger_847,2024-07-12T03:24:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:901:pr_trigger_901,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:901:pr_trigger_901,2024-09-12T07:17:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:344:pr_trigger_344,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:344:pr_trigger_344,2023-03-14T22:24:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:344:pr_trigger_344,2023-03-15T23:36:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:690:pr_trigger_690,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:690:pr_trigger_690,2024-02-28T02:31:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:690:pr_trigger_690,2024-02-29T01:45:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:310:pr_trigger_310,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:310:pr_trigger_310,2023-02-15T17:34:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:310:pr_trigger_310,2023-02-17T14:22:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:66:pr_trigger_66,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:66:pr_trigger_66,2022-06-24T00:17:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:66:pr_trigger_66,2022-07-12T14:59:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:505:pr_trigger_505,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:505:pr_trigger_505,2023-08-27T18:42:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:906:pr_trigger_906,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:906:pr_trigger_906,2024-09-16T09:05:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:906:pr_trigger_906,2024-09-16T10:58:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:306:pr_trigger_306,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:306:pr_trigger_306,2023-02-08T09:29:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:660:pr_trigger_660,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:660:pr_trigger_660,2024-01-23T20:22:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:660:pr_trigger_660,2024-01-29T21:39:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:753:pr_trigger_753,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:753:pr_trigger_753,2024-04-18T22:58:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:41:pr_trigger_41,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:41:pr_trigger_41,2022-05-16T00:42:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:604:pr_trigger_604,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:604:pr_trigger_604,2023-11-28T14:16:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:817:pr_trigger_817,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:817:pr_trigger_817,2024-06-17T00:09:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:817:pr_trigger_817,2024-06-17T13:45:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:458:pr_trigger_458,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:458:pr_trigger_458,2023-07-13T21:25:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:547:pr_trigger_547,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:547:pr_trigger_547,2023-10-08T05:43:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:38:pr_trigger_38,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:38:pr_trigger_38,2022-05-06T22:57:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:38:pr_trigger_38,2022-05-16T21:19:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:476:pr_trigger_476,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:476:pr_trigger_476,2023-07-28T23:19:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:476:pr_trigger_476,2023-08-05T07:37:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:532:pr_trigger_532,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:532:pr_trigger_532,2023-09-13T18:44:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:200:pr_trigger_200,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:200:pr_trigger_200,2022-09-22T02:28:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:200:pr_trigger_200,2022-09-24T13:59:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:367:pr_trigger_367,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:367:pr_trigger_367,2023-04-08T03:14:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:367:pr_trigger_367,2023-04-10T13:57:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:812:pr_trigger_812,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:812:pr_trigger_812,2024-06-11T04:18:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:296:pr_trigger_296,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:296:pr_trigger_296,2023-02-07T02:38:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:296:pr_trigger_296,2023-02-10T21:44:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:652:pr_trigger_652,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:652:pr_trigger_652,2024-01-15T08:57:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:652:pr_trigger_652,2024-01-15T09:29:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:717:pr_trigger_717,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:717:pr_trigger_717,2024-03-15T04:20:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:717:pr_trigger_717,2024-03-19T10:28:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:750:pr_trigger_750,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:750:pr_trigger_750,2024-04-20T19:02:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:750:pr_trigger_750,2024-04-27T12:16:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:297:pr_trigger_297,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:297:pr_trigger_297,2023-02-01T07:43:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:682:pr_trigger_682,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:682:pr_trigger_682,2024-02-13T08:59:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:682:pr_trigger_682,2024-02-26T06:39:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:785:pr_trigger_785,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:785:pr_trigger_785,2024-05-15T21:04:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:57:pr_trigger_57,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:57:pr_trigger_57,2022-05-23T12:55:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:57:pr_trigger_57,2022-05-26T07:26:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:873:pr_trigger_873,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:873:pr_trigger_873,2024-08-25T18:55:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:873:pr_trigger_873,2024-08-27T21:55:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:912:pr_trigger_912,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:912:pr_trigger_912,2024-09-19T10:57:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:912:pr_trigger_912,2024-09-19T14:53:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:115:pr_trigger_115,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:115:pr_trigger_115,2022-07-24T04:09:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:587:pr_trigger_587,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:587:pr_trigger_587,2023-11-20T10:40:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:587:pr_trigger_587,2023-11-27T00:13:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:312:pr_trigger_312,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:312:pr_trigger_312,2023-02-16T03:38:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:312:pr_trigger_312,2023-02-23T19:05:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:274:pr_trigger_274,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:274:pr_trigger_274,2023-01-12T22:40:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:274:pr_trigger_274,2023-01-16T12:31:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:20:pr_trigger_20,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:20:pr_trigger_20,2022-05-01T22:10:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:20:pr_trigger_20,2022-05-02T20:31:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:384:pr_trigger_384,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:384:pr_trigger_384,2023-05-03T02:35:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:384:pr_trigger_384,2023-05-04T16:55:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:454:pr_trigger_454,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:454:pr_trigger_454,2023-07-14T00:30:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:454:pr_trigger_454,2023-07-14T10:34:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:848:pr_trigger_848,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:848:pr_trigger_848,2024-07-29T13:05:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:848:pr_trigger_848,2024-08-02T10:22:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:798:pr_trigger_798,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:798:pr_trigger_798,2024-05-27T13:46:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:798:pr_trigger_798,2024-05-27T19:16:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:638:pr_trigger_638,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:638:pr_trigger_638,2023-12-28T00:39:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:638:pr_trigger_638,2024-01-01T11:57:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:678:pr_trigger_678,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:678:pr_trigger_678,2024-02-08T16:59:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:678:pr_trigger_678,2024-02-10T12:24:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:241:pr_trigger_241,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:241:pr_trigger_241,2022-11-22T12:45:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:241:pr_trigger_241,2022-11-30T08:33:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:451:pr_trigger_451,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:451:pr_trigger_451,2023-07-09T09:33:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:451:pr_trigger_451,2023-07-11T03:14:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:446:pr_trigger_446,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:446:pr_trigger_446,2023-07-05T07:42:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:446:pr_trigger_446,2023-07-06T21:59:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:609:pr_trigger_609,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:609:pr_trigger_609,2023-12-01T11:03:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:609:pr_trigger_609,2023-12-01T19:35:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:218:pr_trigger_218,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:218:pr_trigger_218,2022-10-07T04:02:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:349:pr_trigger_349,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:349:pr_trigger_349,2023-03-20T08:43:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:116:pr_trigger_116,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:116:pr_trigger_116,2022-07-21T05:27:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:116:pr_trigger_116,2022-07-24T14:13:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:134:pr_trigger_134,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:134:pr_trigger_134,2022-08-10T05:02:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:134:pr_trigger_134,2022-08-14T21:25:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:192:pr_trigger_192,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:192:pr_trigger_192,2022-09-15T13:00:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:192:pr_trigger_192,2022-09-15T14:27:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:399:pr_trigger_399,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:399:pr_trigger_399,2023-05-16T03:56:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:277:pr_trigger_277,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:277:pr_trigger_277,2023-01-10T01:30:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:277:pr_trigger_277,2023-01-14T08:49:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:513:pr_trigger_513,1970-01-01T00:00:00.000Z,002,Released,,
