ocel_source_id,ocel_target_id,ocel_qualifier
quotation:690,material:1722,Materials of Quotation
quotation:690,material:1723,Materials of Quotation
quotation:690,material:1721,Materials of Quotation
quotation:690,purchase_order:1211,Purchase Order of Quotation
quotation:690,purchase_order:1213,Purchase Order of Quotation
quotation:690,purchase_order:1212,Purchase Order of Quotation
quotation:915,material:2272,Materials of Quotation
quotation:915,material:2271,Materials of Quotation
quotation:915,purchase_order:1579,Purchase Order of Quotation
quotation:915,purchase_order:1580,Purchase Order of Quotation
quotation:643,material:1613,Materials of Quotation
quotation:643,material:1611,Materials of Quotation
quotation:643,material:1612,Materials of Quotation
quotation:643,purchase_order:1110,Purchase Order of Quotation
quotation:643,purchase_order:1109,Purchase Order of Quotation
quotation:643,purchase_order:1111,Purchase Order of Quotation
quotation:555,material:1383,Materials of Quotation
quotation:555,purchase_order:970,Purchase Order of Quotation
quotation:510,material:1261,Materials of Quotation
quotation:510,material:1260,Materials of Quotation
quotation:510,purchase_order:860,Purchase Order of Quotation
quotation:593,material:1491,Materials of Quotation
quotation:593,purchase_order:1016,Purchase Order of Quotation
quotation:550,material:1378,Materials of Quotation
quotation:550,material:1377,Materials of Quotation
quotation:550,material:1376,Materials of Quotation
quotation:550,material:1375,Materials of Quotation
quotation:550,purchase_order:943,Purchase Order of Quotation
quotation:550,purchase_order:942,Purchase Order of Quotation
quotation:550,purchase_order:944,Purchase Order of Quotation
quotation:825,material:2049,Materials of Quotation
quotation:825,material:2048,Materials of Quotation
quotation:825,material:2051,Materials of Quotation
quotation:825,material:2050,Materials of Quotation
quotation:825,purchase_order:1412,Purchase Order of Quotation
quotation:825,purchase_order:1411,Purchase Order of Quotation
quotation:825,purchase_order:1410,Purchase Order of Quotation
quotation:836,material:2099,Materials of Quotation
quotation:836,material:2098,Materials of Quotation
quotation:836,material:2097,Materials of Quotation
quotation:836,material:2096,Materials of Quotation
quotation:836,purchase_order:1447,Purchase Order of Quotation
quotation:836,purchase_order:1449,Purchase Order of Quotation
quotation:836,purchase_order:1450,Purchase Order of Quotation
quotation:836,purchase_order:1448,Purchase Order of Quotation
quotation:730,material:1826,Materials of Quotation
quotation:730,material:1825,Materials of Quotation
quotation:730,material:1828,Materials of Quotation
quotation:730,material:1827,Materials of Quotation
quotation:730,purchase_order:1254,Purchase Order of Quotation
quotation:249,material:608,Materials of Quotation
quotation:249,material:607,Materials of Quotation
quotation:249,material:609,Materials of Quotation
quotation:249,purchase_order:422,Purchase Order of Quotation
quotation:468,material:1151,Materials of Quotation
quotation:468,purchase_order:796,Purchase Order of Quotation
quotation:599,material:1506,Materials of Quotation
quotation:599,material:1508,Materials of Quotation
quotation:599,material:1509,Materials of Quotation
quotation:599,material:1507,Materials of Quotation
quotation:599,purchase_order:1030,Purchase Order of Quotation
quotation:599,purchase_order:1028,Purchase Order of Quotation
quotation:599,purchase_order:1029,Purchase Order of Quotation
quotation:268,material:649,Materials of Quotation
quotation:268,material:647,Materials of Quotation
quotation:268,material:648,Materials of Quotation
quotation:268,material:650,Materials of Quotation
quotation:268,purchase_order:450,Purchase Order of Quotation
quotation:268,purchase_order:451,Purchase Order of Quotation
quotation:268,purchase_order:449,Purchase Order of Quotation
quotation:268,purchase_order:452,Purchase Order of Quotation
quotation:88,material:216,Materials of Quotation
quotation:88,purchase_order:138,Purchase Order of Quotation
quotation:104,material:265,Materials of Quotation
quotation:104,material:266,Materials of Quotation
quotation:104,material:264,Materials of Quotation
quotation:104,purchase_order:173,Purchase Order of Quotation
quotation:104,purchase_order:172,Purchase Order of Quotation
quotation:104,purchase_order:171,Purchase Order of Quotation
quotation:495,material:1217,Materials of Quotation
quotation:495,material:1215,Materials of Quotation
quotation:495,material:1214,Materials of Quotation
quotation:495,material:1216,Materials of Quotation
quotation:495,purchase_order:831,Purchase Order of Quotation
quotation:495,purchase_order:832,Purchase Order of Quotation
quotation:43,material:93,Materials of Quotation
quotation:43,material:94,Materials of Quotation
quotation:43,purchase_order:69,Purchase Order of Quotation
quotation:43,purchase_order:70,Purchase Order of Quotation
quotation:754,material:1887,Materials of Quotation
quotation:754,material:1888,Materials of Quotation
quotation:754,material:1889,Materials of Quotation
quotation:754,purchase_order:1284,Purchase Order of Quotation
quotation:754,purchase_order:1283,Purchase Order of Quotation
quotation:353,material:875,Materials of Quotation
quotation:353,material:876,Materials of Quotation
quotation:353,material:877,Materials of Quotation
quotation:353,purchase_order:607,Purchase Order of Quotation
quotation:796,material:1980,Materials of Quotation
quotation:796,purchase_order:1355,Purchase Order of Quotation
quotation:270,material:654,Materials of Quotation
quotation:270,material:655,Materials of Quotation
quotation:270,purchase_order:463,Purchase Order of Quotation
quotation:270,purchase_order:462,Purchase Order of Quotation
quotation:500,material:1241,Materials of Quotation
quotation:500,material:1240,Materials of Quotation
quotation:500,material:1239,Materials of Quotation
quotation:500,material:1238,Materials of Quotation
quotation:500,purchase_order:845,Purchase Order of Quotation
quotation:500,purchase_order:847,Purchase Order of Quotation
quotation:500,purchase_order:846,Purchase Order of Quotation
quotation:313,material:762,Materials of Quotation
quotation:313,purchase_order:534,Purchase Order of Quotation
quotation:271,material:657,Materials of Quotation
quotation:271,material:656,Materials of Quotation
quotation:271,purchase_order:465,Purchase Order of Quotation
quotation:271,purchase_order:464,Purchase Order of Quotation
quotation:417,material:1039,Materials of Quotation
quotation:417,material:1038,Materials of Quotation
quotation:417,purchase_order:708,Purchase Order of Quotation
quotation:417,purchase_order:709,Purchase Order of Quotation
quotation:885,material:2200,Materials of Quotation
quotation:885,purchase_order:1524,Purchase Order of Quotation
quotation:243,material:588,Materials of Quotation
quotation:243,material:590,Materials of Quotation
quotation:243,material:591,Materials of Quotation
quotation:243,material:589,Materials of Quotation
quotation:243,purchase_order:413,Purchase Order of Quotation
quotation:243,purchase_order:411,Purchase Order of Quotation
quotation:243,purchase_order:412,Purchase Order of Quotation
quotation:647,material:1623,Materials of Quotation
quotation:647,material:1624,Materials of Quotation
quotation:647,material:1622,Materials of Quotation
quotation:647,purchase_order:1118,Purchase Order of Quotation
quotation:745,material:1843,Materials of Quotation
quotation:745,material:1845,Materials of Quotation
quotation:745,material:1844,Materials of Quotation
quotation:745,material:1846,Materials of Quotation
quotation:745,purchase_order:1269,Purchase Order of Quotation
quotation:745,purchase_order:1271,Purchase Order of Quotation
quotation:745,purchase_order:1270,Purchase Order of Quotation
quotation:81,material:199,Materials of Quotation
quotation:81,purchase_order:133,Purchase Order of Quotation
quotation:676,material:1701,Materials of Quotation
quotation:676,purchase_order:1158,Purchase Order of Quotation
quotation:493,material:1183,Materials of Quotation
quotation:493,material:1184,Materials of Quotation
quotation:493,purchase_order:827,Purchase Order of Quotation
quotation:493,purchase_order:826,Purchase Order of Quotation
quotation:876,material:2167,Materials of Quotation
quotation:876,purchase_order:1503,Purchase Order of Quotation
quotation:457,material:1135,Materials of Quotation
quotation:457,material:1134,Materials of Quotation
quotation:457,purchase_order:778,Purchase Order of Quotation
quotation:457,purchase_order:779,Purchase Order of Quotation
quotation:709,material:1771,Materials of Quotation
quotation:709,material:1772,Materials of Quotation
quotation:709,purchase_order:1220,Purchase Order of Quotation
quotation:576,material:1443,Materials of Quotation
quotation:576,material:1444,Materials of Quotation
quotation:576,purchase_order:994,Purchase Order of Quotation
quotation:576,purchase_order:995,Purchase Order of Quotation
quotation:821,material:2043,Materials of Quotation
quotation:821,material:2044,Materials of Quotation
quotation:821,purchase_order:1400,Purchase Order of Quotation
quotation:16,material:36,Materials of Quotation
quotation:16,material:34,Materials of Quotation
quotation:16,material:35,Materials of Quotation
quotation:16,purchase_order:26,Purchase Order of Quotation
quotation:16,purchase_order:27,Purchase Order of Quotation
quotation:603,material:1518,Materials of Quotation
quotation:603,purchase_order:1027,Purchase Order of Quotation
quotation:760,material:1900,Materials of Quotation
quotation:760,material:1898,Materials of Quotation
quotation:760,material:1899,Materials of Quotation
quotation:760,purchase_order:1285,Purchase Order of Quotation
quotation:760,purchase_order:1286,Purchase Order of Quotation
quotation:862,material:2142,Materials of Quotation
quotation:862,material:2145,Materials of Quotation
quotation:862,material:2144,Materials of Quotation
quotation:862,material:2143,Materials of Quotation
